Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of integrin-mediated signaling pathway (GO:2001044)	11/14	4.937373e-02	9.999972e-01	0	0	3.207173e+00	9.648255e+00	CD63;BST1;DMTN;SLC2A10;LOXL3;EMP2;ITGB1BP1;PRKD1;LIMS2;CD177;LIMS1
GO_Biological_Process_2021	negative regulation of mitotic metaphase/anaphase transition (GO:0045841)	16/22	5.195579e-02	9.999972e-01	0	0	2.332833e+00	6.899031e+00	PLK1;BUB1B;TTK;ZWINT;CDC20;CENPF;APC;TPR;ZNF207;ATM;KNTC1;BUB3;FBXO5;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021	amine metabolic process (GO:0009308)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	AOC3;SULT1A1;SULT1C2;AOC1;AOC2;VCAM1;INMT
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent (GO:0002480)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	HLA-B;HLA-C;LNPEP;HLA-A;HLA-F;B2M;HLA-E
GO_Biological_Process_2021	cellular response to epinephrine stimulus (GO:0071872)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	RYR2;KCNQ1;PDE4B;PRKACA;SIRT2;SLC9A1;SNCA
GO_Biological_Process_2021	cellular response to interleukin-21 (GO:0098757)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	IL21;STAT1;IL21R;STAT4;IL2RG;JAK3;JAK1
GO_Biological_Process_2021	immunological synapse formation (GO:0001771)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	CD6;CD81;PRF1;MSN;CCR7;CCL19;CORO1A
GO_Biological_Process_2021	integrin activation (GO:0033622)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	COL16A1;CXCL12;FN1;MZB1;ITGB1BP1;CX3CL1;FERMT3
GO_Biological_Process_2021	interleukin-21-mediated signaling pathway (GO:0038114)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	IL21;STAT1;IL21R;STAT4;IL2RG;JAK3;JAK1
GO_Biological_Process_2021	monoamine transport (GO:0015844)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	SLC22A3;PICK1;SLC29A4;SLC18A1;SLC6A2;SLC6A3;SLC6A4
GO_Biological_Process_2021	negative regulation of complement activation, classical pathway (GO:0045959)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	CR2;CR1;CR1L;SUSD4;C4BPA;C4BPB;CD55
GO_Biological_Process_2021	positive regulation of isomerase activity (GO:0010912)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	PLSCR1;ITGAM;DHX9;UHRF1;ITGB2;SETMAR;NOD2
GO_Biological_Process_2021	positive regulation of monocyte chemotactic protein-1 production (GO:0071639)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	OAS1;SYK;CLEC7A;OAS3;ADIPOQ;TWIST1;LGALS9
GO_Biological_Process_2021	positive regulation of oligodendrocyte differentiation (GO:0048714)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	PTPRZ1;TENM4;MDK;IL34;CXCR4;PTN;ZNF365
GO_Biological_Process_2021	regulation of lymphocyte apoptotic process (GO:0070228)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	BLK;LYN;CD274;LGALS3;BTK;CD3G;JAK3
GO_Biological_Process_2021	response to epinephrine (GO:0071871)	7/8	5.249582e-02	9.999972e-01	0	0	6.121800e+00	1.804108e+01	RYR2;KCNQ1;PDE4B;PRKACA;SIRT2;SLC9A1;SNCA
GO_Biological_Process_2021	cellular response to interleukin-2 (GO:0071352)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	STAT5B;SYK;IL2RA;IL2RB;PTK2B;IL2RG;JAK3;IL2;JAK1
GO_Biological_Process_2021	interleukin-2-mediated signaling pathway (GO:0038110)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	STAT5B;SYK;IL2RA;IL2RB;PTK2B;IL2RG;JAK3;IL2;JAK1
GO_Biological_Process_2021	negative regulation of activated T cell proliferation (GO:0046007)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	CD274;PRNP;BTN2A2;PRKAR1A;CRTAM;LGALS9;PDCD1LG2;FOXP3;LILRB4
GO_Biological_Process_2021	negative regulation of interleukin-17 production (GO:0032700)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	PRNP;IFNG;DDIT3;TNFSF4;IL12B;IL36RN;NCKAP1L;FOXP3;TLR4
GO_Biological_Process_2021	negative regulation of natural killer cell mediated immunity (GO:0002716)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	CLEC12B;KLRD1;LILRB1;KLRC1;LGALS9;HLA-F;KIR2DL4;MICA;HLA-E
GO_Biological_Process_2021	negative regulation of steroid biosynthetic process (GO:0010894)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	FGF19;GFI1;DKKL1;SNAI1;SNAI2;NR0B1;PROX1;BMP5;WNT4
GO_Biological_Process_2021	positive regulation of dendrite development (GO:1900006)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	ALK;COBL;PTN;VLDLR;BMP7;LRP8;BMP5;PACSIN1;ZDHHC15
GO_Biological_Process_2021	regulation of monocyte chemotactic protein-1 production (GO:0071637)	9/11	5.251066e-02	9.999972e-01	0	0	3.935759e+00	1.159766e+01	OAS1;SYK;CLEC7A;GSTP1;OAS3;ADIPOQ;TWIST1;APOD;LGALS9
GO_Biological_Process_2021	negative regulation of cell adhesion (GO:0007162)	46/73	6.117901e-02	9.999972e-01	0	0	1.491262e+00	4.166513e+00	SEMA5A;RIPOR2;ADAMDEC1;PDE3B;PTPRO;SERPINE1;ARHGDIG;ADAM22;MIA3;FBLN1;SPINT2;CX3CL1;SPN;MUC1;MDK;PODXL;ARHGDIB;DACT2;GCNT2;PLXNA2;CYP1B1;LPXN;PLXNC1;EPHB2;WNT1;PLXNA4;JAM3;SEMA6A;DMTN;ANGPT1;SEMA4D;DUSP1;FZD4;FZD7;ADAM10;CORO2B;GTPBP4;PTK2;ACER2;PTPRC;PLXNB3;CDH13;SNAI2;ITGB1BP1;NF2;CBLL1
GO_Biological_Process_2021	cardiac muscle cell development (GO:0055013)	17/24	6.359161e-02	9.999972e-01	0	0	2.124516e+00	5.853622e+00	FHOD3;PDGFRB;PDGFRA;BMP10;CXADR;SORBS2;MYLK3;SLC8A1;TTN;VEGFA;HEY2;TCAP;ALPK3;MYH11;ALPK2;OBSL1;MYH6
GO_Biological_Process_2021	regulation of dendrite development (GO:0050773)	26/39	6.480916e-02	9.999972e-01	0	0	1.749953e+00	4.788411e+00	ALK;SDC2;NEDD4L;KNDC1;PTN;VLDLR;LRP8;CSMD3;KIAA0319;LZTS1;MFSD2A;PACSIN1;CHRNB2;CAMK1D;SEMA4D;COBL;BMP7;BMP5;ZDHHC15;ADGRB3;HECW2;HECW1;SARM1;NSMF;RAB17;TNIK
GO_Biological_Process_2021	sister chromatid segregation (GO:0000819)	23/34	6.565743e-02	9.999972e-01	0	0	1.829374e+00	4.981942e+00	TOP2A;SPAG5;NCAPG2;PLK1;CDCA8;INO80;SMC1A;SMC4;KNSTRN;NSL1;NDC80;ZWINT;SGO1;SGO2;DSN1;KIF18A;KIF18B;ESPL1;KIFC1;CENPK;NUSAP1;ZNF207;RAN
GO_Biological_Process_2021	T cell mediated immunity (GO:0002456)	12/16	6.657102e-02	9.999972e-01	0	0	2.624015e+00	7.109732e+00	CADM1;CD8A;CRTAM;CTSH;BTN3A3;EMP2;BTN3A2;HLA-A;GNL1;CD55;MICA;MYO1G
GO_Biological_Process_2021	mitotic spindle assembly checkpoint signaling (GO:0007094)	15/21	7.303345e-02	9.999972e-01	0	0	2.186826e+00	5.722568e+00	PLK1;BUB1B;TTK;ZWINT;CDC20;CENPF;APC;TPR;ZNF207;ATM;KNTC1;BUB3;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021	mitotic spindle checkpoint signaling (GO:0071174)	15/21	7.303345e-02	9.999972e-01	0	0	2.186826e+00	5.722568e+00	PLK1;BUB1B;TTK;ZWINT;CDC20;CENPF;APC;TPR;ZNF207;ATM;KNTC1;BUB3;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021	spindle assembly checkpoint signaling (GO:0071173)	15/21	7.303345e-02	9.999972e-01	0	0	2.186826e+00	5.722568e+00	PLK1;BUB1B;TTK;ZWINT;CDC20;CENPF;APC;TPR;ZNF207;ATM;KNTC1;BUB3;TRIP13;BUB1;MAD2L1
GO_Biological_Process_2021	lymphocyte mediated immunity (GO:0002449)	10/13	7.469132e-02	9.999972e-01	0	0	2.915338e+00	7.563528e+00	KLRC2;MSH2;CD8A;BTN3A3;KLRD1;BTN3A2;SLA2;GNL1;CD55;MYO1G
GO_Biological_Process_2021	negative regulation of autophagosome assembly (GO:1902902)	10/13	7.469132e-02	9.999972e-01	0	0	2.915338e+00	7.563528e+00	PINK1;LRRK2;PHF23;FEZ1;CHMP4B;SMCR8;TMEM39A;NUPR1;SEC22B;MTM1
GO_Biological_Process_2021	negative regulation of cell morphogenesis involved in differentiation (GO:0010771)	10/13	7.469132e-02	9.999972e-01	0	0	2.915338e+00	7.563528e+00	KANK1;DMTN;SPRY4;TACSTD2;FBLN1;ITGB1BP1;MELTF;EFNA5;GBP1;CORO1C
GO_Biological_Process_2021	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	10/13	7.469132e-02	9.999972e-01	0	0	2.915338e+00	7.563528e+00	KANK1;DMTN;SPRY4;TACSTD2;FBLN1;ITGB1BP1;MELTF;EFNA5;GBP1;CORO1C
GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	10/13	7.469132e-02	9.999972e-01	0	0	2.915338e+00	7.563528e+00	CD74;OAS1;OAS3;LPL;F2RL1;MBP;KLF4;TLR4;MAP2K5;FOXP1
GO_Biological_Process_2021	cell differentiation involved in metanephros development (GO:0072202)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	BMP4;SALL1;STAT1;OSR1;SIX2;PAX2;POU3F3;WNT4
GO_Biological_Process_2021	cellular response to dopamine (GO:1903351)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	PRKN;LRRK2;DRD1;GABPA;SULT1A3;ATF4;MAPK3;TGM2
GO_Biological_Process_2021	defense response to tumor cell (GO:0002357)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	PLK5;ABI3;DAPK1;LAPTM5;PRF1;DLEC1;KLF4;RBMS3
GO_Biological_Process_2021	dosage compensation (GO:0007549)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	RBM15B;SMCHD1;RBM15;YTHDC1;BRCA1;LRIF1;MACROH2A2;MACROH2A1
GO_Biological_Process_2021	granulocyte migration (GO:0097530)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	ADGRE2;ANXA1;ITGB2;GP2;IRAK4;CD177;JAM3;UMODL1
GO_Biological_Process_2021	negative regulation of cell adhesion mediated by integrin (GO:0033629)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	ACER2;MUC1;WNK1;PDE3B;SERPINE1;CYP1B1;SNAI2;JAM3
GO_Biological_Process_2021	negative regulation of heterotypic cell-cell adhesion (GO:0034115)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	IL10;MAPK7;WNK1;ADIPOQ;MYADM;MBP;KLF4;MAP2K5
GO_Biological_Process_2021	positive regulation of tissue remodeling (GO:0034105)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	IL21;ROCK1;IL15;IL23A;TMBIM1;IL18;IL12B;IL2
GO_Biological_Process_2021	regulation of attachment of spindle microtubules to kinetochore (GO:0051988)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	CCNB1;APC;RACGAP1;SPAG5;NEK2;ECT2;KNSTRN;SIRT2
GO_Biological_Process_2021	regulation of cell-cell adhesion involved in gastrulation (GO:0070587)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	IL10;MAPK7;WNK1;ADIPOQ;MYADM;MBP;KLF4;MAP2K5
GO_Biological_Process_2021	regulation of hair cycle (GO:0042634)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	PER1;NIPBL;CDH3;TERT;TRPV3;HPSE;CLOCK;TSKU
GO_Biological_Process_2021	regulation of mast cell activation (GO:0033003)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	LYN;MILR1;CD84;PLSCR1;TSLP;CD226;CD300LF;HAVCR1
GO_Biological_Process_2021	regulation of memory T cell differentiation (GO:0043380)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	IFNL1;IL23A;TNFSF4;HLA-DRA;IL12B;IL12RB1;PCK1;HLA-DRB1
GO_Biological_Process_2021	response to dopamine (GO:1903350)	8/10	8.251118e-02	9.999972e-01	0	0	3.498125e+00	8.727196e+00	PRKN;LRRK2;DRD1;GABPA;SULT1A3;ATF4;MAPK3;TGM2
GO_Biological_Process_2021	maintenance of gastrointestinal epithelium (GO:0030277)	13/18	8.397867e-02	9.999972e-01	0	0	2.274116e+00	5.633422e+00	SERPINA3;CRACD;NOD2;INAVA;PBLD;RBP4;VSIG1;TFF3;TFF1;SOX9;MUC4;TLR4;MUC6
GO_Biological_Process_2021	T cell migration (GO:0072678)	13/18	8.397867e-02	9.999972e-01	0	0	2.274116e+00	5.633422e+00	SLC12A2;MSN;PIK3CD;PIK3CG;CXCL16;XG;CXCL10;ZAP70;CXCL11;GPR183;CCR6;CD99;MYO1G
GO_Biological_Process_2021	cellular response to decreased oxygen levels (GO:0036294)	43/69	8.420303e-02	9.999972e-01	0	0	1.447368e+00	3.581548e+00	SUV39H2;HILPDA;HP1BP3;GATA6;TWIST1;RORA;NDNF;FMN2;AQP3;HIF1A;NDRG1;AQP1;NPEPPS;TERT;MYC;LMNA;PGK1;PMAIP1;NKX3-1;BNIP3L;ANGPT4;EGLN3;TIGAR;PTGIS;KCND2;BNIP3;BMP7;SIRT2;VEGFA;FABP1;SFRP1;CPEB1;PINK1;RGCC;MDM2;PICK1;ADAM8;MDM4;CARD16;MGARP;SCN2A;CPEB2;CPEB4
GO_Biological_Process_2021	positive regulation of cytokine production involved in immune response (GO:0002720)	22/33	8.608986e-02	9.999972e-01	0	0	1.749671e+00	4.290831e+00	CD160;LAPTM5;NOD2;HLA-A;HLA-F;SCIMP;INAVA;KIR2DL4;MALT1;HLA-E;LACC1;SLC7A5;CLEC7A;RAET1G;TNFSF4;KIT;PLCG2;F2RL1;XCL1;CD226;B2M;CD55
GO_Biological_Process_2021	positive regulation of morphogenesis of an epithelium (GO:1905332)	16/23	8.729280e-02	9.999972e-01	0	0	1.999356e+00	4.875405e+00	WNT5B;EGF;PIK3CD;SIX1;FGF2;AGT;PAX2;VEGFA;BMP4;LBX2;SIX4;SMO;MDK;LHX1;ITGAX;SOX9
GO_Biological_Process_2021	positive regulation of interferon-gamma production (GO:0032729)	36/57	8.753078e-02	9.999972e-01	0	0	1.500081e+00	3.653843e+00	IL21;TXK;PTPN22;RASGRP1;IFNL1;CLEC7A;PDE4B;IL12B;SLAMF6;LGALS9;IL12RB1;CCR2;HLA-DPA1;CD276;IL12RB2;BTN3A1;PDE4D;CRTAM;IL18;LILRB1;BTN3A2;HLA-A;CYRIB;CD2;SLC7A5;IL23A;TNFSF4;HLA-DPB1;TLR8;F2RL1;CD226;TLR7;ZP3;TLR4;CD244;IL18R1
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway (GO:0002484)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	AZGP1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent (GO:0002486)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	AZGP1;HLA-B;HLA-C;HLA-A;HLA-F;HLA-E
GO_Biological_Process_2021	epithelial cell differentiation involved in kidney development (GO:0035850)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	BMP4;MEF2C;SALL1;SIX2;MTSS1;PAX2
GO_Biological_Process_2021	keratinocyte proliferation (GO:0043616)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	FERMT1;SDR16C5;KRT2;CDH13;WNT16;KLK8
GO_Biological_Process_2021	lipoxin biosynthetic process (GO:2001301)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	HPGD;ALOX5;ALOX15;ALOX5AP;LTC4S;ALOX15B
GO_Biological_Process_2021	negative regulation of dendritic spine development (GO:0061000)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	EFNA1;SRGAP2C;NLGN1;GRIN3A;PTPRS;NGEF
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing 2 signaling pathway (GO:0070431)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	LACC1;RIPK2;OTULIN;NOD2;IRGM;INAVA
GO_Biological_Process_2021	positive regulation of fibroblast apoptotic process (GO:2000271)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	SFRP1;BCL2L11;BTG1;STK17A;STK17B;TP63
GO_Biological_Process_2021	positive regulation of integrin-mediated signaling pathway (GO:2001046)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	CD63;DMTN;LOXL3;EMP2;LIMS2;LIMS1
GO_Biological_Process_2021	positive regulation of natural killer cell cytokine production (GO:0002729)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	CD160;RAET1G;CD226;HLA-F;KIR2DL4;HLA-E
GO_Biological_Process_2021	regulation of mesenchymal stem cell differentiation (GO:2000739)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	PDGFRA;REST;SLC4A11;LTBP3;SOX9;SOX6
GO_Biological_Process_2021	regulation of natural killer cell cytokine production (GO:0002727)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	CD160;RAET1G;CD226;HLA-F;KIR2DL4;HLA-E
GO_Biological_Process_2021	regulation of natural killer cell proliferation (GO:0032817)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	IL23A;LEP;IL18;IL12B;PTPN22;HLA-E
GO_Biological_Process_2021	regulation of toll-like receptor 7 signaling pathway (GO:0034155)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	TASL;DDX3X;RSAD2;TREML4;PTPN22;LILRA4
GO_Biological_Process_2021	regulation of transforming growth factor beta activation (GO:1901388)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	HSP90AB1;GATA6;ITGB8;ITGAV;ITGB6;LRRC32
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	RYR1;RYR2;FASLG;CCR5;NOL3;TRDN
GO_Biological_Process_2021	vascular wound healing (GO:0061042)	6/7	8.764055e-02	9.999972e-01	0	0	5.246765e+00	1.277331e+01	MCAM;NDNF;GATA2;ADIPOR2;CD34;VEGFA
GO_Biological_Process_2021	negative regulation of T cell activation (GO:0050868)	29/45	8.893516e-02	9.999972e-01	0	0	1.585831e+00	3.837470e+00	CD86;CD274;RIPOR2;CEBPB;SDC4;CD80;PTPN22;VTCN1;SPN;IL4I1;LGALS3;IFNL1;NCKAP1L;TIGIT;JAK3;PAG1;HAVCR2;IL10;PLA2G2D;CR1;SFTPD;LAPTM5;LILRB1;PDCD1LG2;FOXP3;LAX1;LILRB4;HLA-DRB1;TNFRSF21
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	23/35	9.653734e-02	9.999972e-01	0	0	1.676746e+00	3.919939e+00	CD86;IL10;CD274;PRNP;CEBPB;PLA2G2D;CR1;SDC4;BTN2A2;CD80;CRTAM;SFTPD;LILRB1;VTCN1;PDCD1LG2;FOXP3;LILRB4;SPN;IL4I1;PRKAR1A;LGALS9;HLA-DRB1;TNFRSF21
GO_Biological_Process_2021	placenta development (GO:0001890)	11/15	9.664563e-02	9.999972e-01	0	0	2.405121e+00	5.620058e+00	ADAM19;CITED1;LEP;PLAC1;ANG;PPARG;ASCL2;PTK2;E2F7;TEX19;E2F8
GO_Biological_Process_2021	regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	11/15	9.664563e-02	9.999972e-01	0	0	2.405121e+00	5.620058e+00	BMP4;SIX4;SMO;LHX1;SIX2;TACSTD2;SIX1;SOX9;AGT;PAX2;VEGFA
GO_Biological_Process_2021	regulation of non-canonical Wnt signaling pathway (GO:2000050)	11/15	9.664563e-02	9.999972e-01	0	0	2.405121e+00	5.620058e+00	SFRP4;TIAM1;SFRP1;LBX2;RNF213;SPEF1;WNT5B;DAAM2;GPC3;RSPO3;CSNK1E
GO_Biological_Process_2021	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)	14/20	1.012558e-01	9.999972e-01	0	0	2.040846e+00	4.673752e+00	IL18;BTN3A3;BTN3A2;SLA2;GNL1;BACH2;IL18BP;MSH2;CD8A;IL12B;TLR4;CD55;HLA-DRB1;MYO1G
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	88/150	1.099414e-01	9.999972e-01	0	0	1.242606e+00	2.743435e+00	IL21;ITK;EOLA1;PPP1R11;IL26;MAST2;HILPDA;PIK3CD;PIK3CG;SCAMP5;IFIH1;TBK1;CASP8;FFAR4;FLOT1;CCN4;IL12B;SIRPA;CCR7;LGALS9;TRIM21;ERMAP;CCR2;ZBP1;IL10;SRGN;ANXA1;BTN3A1;RIPK3;IL15;BTN1A1;NFAM1;SFTPD;HLA-B;BTN3A3;BTN3A2;FOXP3;ADRA2A;FOXP1;FGR;ACE2;TMIGD2;IFNG;TRAF3;MAPKAPK2;IRF8;CD47;PLA2R1;PTGER4;HHLA2;TXK;VTCN1;AGPAT2;HDAC9;NLRP4;ALOX5;S100A13;IGF2BP3;IGF2BP2;LURAP1;CD276;BTNL9;LYN;AFAP1L2;BTN2A2;CADM1;BTN2A1;CRTAM;CIDEA;EIF2AK2;ATP2B1;MAPK14;AGT;CCDC88B;PER1;PTPRC;RGCC;SYT11;CLEC6A;TNFSF4;LEP;CD28;SAA1;SNAI2;ACKR1;TRIM32;HLA-DRB1;LGR4
GO_Biological_Process_2021	cell cycle checkpoint signaling (GO:0000075)	9/12	1.111959e-01	9.999972e-01	0	0	2.623558e+00	5.762545e+00	WEE1;WEE2;ZWILCH;PLK2;BUB1B;NABP1;BUB1;CHFR;ZWINT
GO_Biological_Process_2021	mitotic nuclear membrane disassembly (GO:0007077)	9/12	1.111959e-01	9.999972e-01	0	0	2.623558e+00	5.762545e+00	CTDNEP1;CCNB2;CCNB1;PRKCB;CNEP1R1;PLK1;CDK1;VRK1;LPIN1
GO_Biological_Process_2021	negative regulation of complement activation (GO:0045916)	9/12	1.111959e-01	9.999972e-01	0	0	2.623558e+00	5.762545e+00	CR2;CR1;CR1L;SUSD4;SERPING1;C4BPA;CD59;C4BPB;CD55
GO_Biological_Process_2021	positive regulation of immune effector process (GO:0002699)	21/32	1.116258e-01	9.999972e-01	0	0	1.669984e+00	3.661613e+00	ANKRD17;IL10;CD81;PTPRJ;LILRB1;PLA2G5;DDX60;IL2;HLA-DMB;PTPRC;IFNG;IL23A;TNFSF4;IL12B;HLA-DRA;LBP;LGALS9;IL12RB1;PCK1;HLA-DRB1;CCR2
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	40/65	1.148257e-01	9.999972e-01	0	0	1.400000e+00	3.030076e+00	RNASEL;SP100;IFIT5;IFI6;ADAR;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;GBP2;JAK1;IP6K2;IFNAR2;EGR1;RSAD2;STAT1;MX2;STAT2;MX1;HLA-B;HLA-C;HLA-A;HLA-F;PSMB8;HLA-E;BST2;ISG20;OAS1;IRF4;OAS2;IRF1;OAS3;IRF2;IRF8;IRF5;IRF6;XAF1;IRF9;MYD88
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	40/65	1.148257e-01	9.999972e-01	0	0	1.400000e+00	3.030076e+00	RNASEL;SP100;IFIT5;IFI6;ADAR;IFIT1;SAMHD1;IFIT3;IFIT2;OASL;GBP2;JAK1;IP6K2;IFNAR2;EGR1;RSAD2;STAT1;MX2;STAT2;MX1;HLA-B;HLA-C;HLA-A;HLA-F;PSMB8;HLA-E;BST2;ISG20;OAS1;IRF4;OAS2;IRF1;OAS3;IRF2;IRF8;IRF5;IRF6;XAF1;IRF9;MYD88
GO_Biological_Process_2021	negative regulation of insulin secretion (GO:0046676)	12/17	1.179121e-01	9.999972e-01	0	0	2.098987e+00	4.487247e+00	CHGA;PRKN;KLF7;REST;SFRP1;IRS1;KCNB1;SIRT4;INHBB;CCN3;FAM3D;ADRA2A
GO_Biological_Process_2021	positive regulation of positive chemotaxis (GO:0050927)	12/17	1.179121e-01	9.999972e-01	0	0	2.098987e+00	4.487247e+00	CXCL12;NTRK3;NTF3;VEGFB;VEGFC;CDH13;F2RL1;IL16;VEGFD;F3;PGF;VEGFA
GO_Biological_Process_2021	glutathione derivative biosynthetic process (GO:1901687)	15/22	1.181999e-01	9.999972e-01	0	0	1.874221e+00	4.002170e+00	GSTM4;GSTM3;GSTM2;GSTM1;GSTO2;GSTP1;MGST3;MGST1;GSTZ1;HPGDS;GSTA4;ESD;GSTA1;GSTT2B;GSTM5
GO_Biological_Process_2021	glutathione derivative metabolic process (GO:1901685)	15/22	1.181999e-01	9.999972e-01	0	0	1.874221e+00	4.002170e+00	GSTM4;GSTM3;GSTM2;GSTM1;GSTO2;GSTP1;MGST3;MGST1;GSTZ1;HPGDS;GSTA4;ESD;GSTA1;GSTT2B;GSTM5
GO_Biological_Process_2021	negative regulation of B cell activation (GO:0050869)	15/22	1.181999e-01	9.999972e-01	0	0	1.874221e+00	4.002170e+00	BLK;IL10;LYN;TNFRSF13B;LAPTM5;TNFAIP3;INHBA;SAMSN1;SFRP1;BANK1;CTLA4;ATM;MNDA;INHA;TNFRSF21
GO_Biological_Process_2021	regulation of response to cytokine stimulus (GO:0060759)	15/22	1.181999e-01	9.999972e-01	0	0	1.874221e+00	4.002170e+00	CBFB;DHX9;LIFR;LRRC70;KLF4;PARP9;TLE5;IFIH1;ELF1;MAVS;MAPK7;IRAK2;CD24;SH2B3;MAP2K5
