query,_id,_score,symbol,notfound
91768,91768,26.859749,CABLES1,
3909,3909,26.859749,LAMA3,
26256,26256,27.64896,CABYR,
114876,114876,26.85718,OSBPL1A,
105372030,105372030,27.650805,LINC01894,
25925,25925,26.337494,ZNF521,
143471,143471,26.335646,PSMA8,
284252,284252,27.64896,KCTD1,
102725227,102725227,27.650675,LOC102725227,
728606,728606,27.650675,PCAT18,
361,361,26.859694,AQP4,
147429,147429,27.651474,AQP4-AS1,
83539,83539,26.338097,CHST9,
1000,1000,26.859749,CDH2,
1825,1825,26.859749,DSC3,
1830,1830,26.859509,DSG3,
22878,22878,27.651289,TRAPPC8,
57565,57565,27.651525,KLHL14,
112268208,112268208,27.651525,LOC112268208,
105372055,105372055,27.651525,KLHL14-AS1,
374864,374864,27.651474,CCDC178,
80816,80816,27.651474,ASXL3,
105372061,105372061,27.651289,LOC105372061,
107985139,,,,True
105372064,105372064,27.650805,LOC105372064,
101927809,101927809,27.650805,COSMOC,
80206,80206,27.650675,FHOD3,
56853,56853,27.650675,CELF4,
102724417,102724417,27.651525,LOC102724417,
105372072,,,,True
105372077,105372077,27.651411,LOC105372077,
105372088,105372088,27.651411,LOC105372088,
101927980,101927980,27.651411,SLC14A2-AS1,
105372092,105372092,27.651411,LOC105372092,
284266,284266,27.651411,SIGLEC15,
100188995,100188995,27.650805,TRK-CTT6-1,
494470,494470,27.651474,ARK2C,
29906,29906,26.859694,ST8SIA5,
201501,201501,27.650675,ZBTB7C,
9811,9811,27.650675,CTIF,
107987258,,,,True
107985147,107985147,27.651411,LOC107985147,
112268210,112268210,27.650805,LOC112268210,
103091864,103091864,27.64896,SNHG22,
220134,220134,27.64896,SKA1,
5596,5596,26.859509,MAPK4,
83876,83876,27.651289,MRO,
4200,4200,26.859694,ME2,
80323,80323,27.651474,CCDC68,
100505474,100505474,27.650805,LINC01539,
100505549,100505549,27.651474,ATP8B1-AS1,
23327,23327,26.859694,NEDD4L,
115701,115701,27.650805,ALPK2,
102724745,102724745,27.650805,LINC03110,
101927322,101927322,27.650675,MALT1-AS1,
147372,147372,26.859024,CCBE1,
5366,5366,26.337494,PMAIP1,
105372157,105372157,27.650805,LOC105372157,
8792,8792,26.337494,TNFRSF11A,
5268,5268,27.651474,SERPINB5,
5275,5275,26.337978,SERPINB13,
6318,6318,26.337978,SERPINB4,
284293,284293,27.651289,HMSD,
1005,1005,26.85718,CDH7,
92126,92126,27.650675,DSEL,
105372178,,,,True
10666,10666,26.859509,CD226,
101927481,101927481,27.651411,LINC01909,
220158,220158,27.651474,GTSCR1,
105372185,105372185,27.651474,LOC105372185,
147381,147381,26.85718,CBLN2,
81832,81832,27.650675,NETO1,
125704,125704,27.650675,DIPK1C,
105372208,,,,True
105372210,105372210,27.64896,LOC105372210,
105372209,105372209,27.651411,LOC105372209,
284276,284276,27.651289,LINC00908,
105372214,105372214,27.651525,LOC105372214,
105372217,105372217,27.651525,MBP-AS1,
107985162,107985162,27.64896,LOC107985162,
26251,26251,27.64896,KCNG2,
440498,440498,27.651474,HSBP1L1,
79863,79863,27.651411,RBFA,
100506070,100506070,27.651411,RBFADN,
100130522,100130522,27.651525,PARD6G-AS1,
84552,84552,26.859749,PARD6G,
8612,8612,26.85963,PLPP2,
25759,25759,26.85963,SHC2,
91978,91978,27.651525,TPGS1,
997,997,26.337494,CDC34,
3004,3004,27.650805,GZMM,
610,610,26.337978,HCN2,
107987266,107987266,27.651289,LOC107987266,
27006,27006,26.859024,FGF22,
10272,10272,27.650805,FSTL3,
5064,5064,26.859694,PALM,
101928450,101928450,27.651289,LOC101928450,
107985343,107985343,27.651289,LINC01836,
1991,1991,26.337366,ELANE,
1675,1675,26.85963,CFD,
23526,23526,27.651474,ARHGAP45,
2879,2879,26.859694,GPX4,
255057,255057,27.651525,CBARP,
513,513,26.85718,ATP5F1D,
54760,54760,26.858898,PCSK4,
92840,92840,27.64896,REEP6,
339366,339366,27.64896,ADAMTSL5,
126520,126520,26.859509,PLK5,
399664,399664,27.651289,MEX3D,
113178,113178,27.651289,SCAMP4,
107985278,107985278,27.651411,LOC107985278,
645191,645191,26.859024,LINGO3,
101928572,101928572,27.650805,LOC101928572,
148252,148252,27.651525,DIRAS1,
80032,80032,26.859749,ZNF556,
101928631,,,,True
7089,7089,26.859749,TLE2,
166,166,26.858898,TLE5,
2767,2767,26.337366,GNA11,
8698,8698,26.858898,S1PR4,
60680,60680,27.651474,CELF5,
105372244,105372244,27.651411,LOC105372244,
4782,4782,26.85963,NFIC,
284422,284422,27.651474,SMIM24,
4145,4145,26.337494,MATK,
27231,27231,26.858898,NMRK2,
693222,693222,27.650675,MIR637,
170961,170961,26.858898,ANKRD24,
55702,55702,27.650675,YJU2,
126259,126259,27.651411,TMIGD2,
79187,79187,27.651411,FSD1,
55620,55620,27.651411,STAP2,
80700,80700,26.85963,UBXN6,
84717,84717,27.651525,HDGFL2,
729359,729359,26.337494,PLIN4,
440503,440503,26.859694,PLIN5,
29128,29128,26.859694,UHRF1,
5802,5802,26.859694,PTPRS,
105372252,105372252,27.651474,LOC105372252,
374875,374875,26.859694,HSD11B1L,
4902,4902,27.650805,NRTN,
2525,2525,26.337978,FUT3,
2527,2527,26.337494,FUT5,
100128568,100128568,27.651289,RANBP3-DT,
5990,5990,27.651525,RFX2,
105372255,105372255,27.64896,LOC105372255,
79958,79958,26.859509,DENND1C,
9322,9322,26.859509,TRIP10,
107985302,,,,True
7409,7409,26.859749,VAV1,
2015,2015,26.859749,ADGRE1,
326342,326342,8.919771,ADGRE4P,
107985284,,,,True
92960,92960,27.650805,PEX11G,
140467,140467,27.650805,ZNF358,
2208,2208,26.859024,FCER2,
339390,339390,26.859694,CLEC4G,
30835,30835,26.859694,CD209,
440508,440508,8.919573,CLEC4GP1,
404217,404217,27.651289,CTXN1,
6370,6370,26.85718,CCL25,
84467,84467,26.335646,FBN3,
256949,256949,27.651411,KANK3,
51129,51129,26.85718,ANGPTL4,
4542,4542,26.335646,MYO1F,
107983991,,,,True
147741,147741,26.859509,ZNF560,
101928238,101928238,27.651289,ZNF426-DT,
100505555,100505555,27.650805,LOC100505555,
93145,93145,27.651474,OLFM2,
9294,9294,26.859509,S1PR2,
7087,7087,26.85718,ICAM5,
100125288,100125288,26.859749,ZGLP1,
3385,3385,26.859024,ICAM3,
53637,53637,26.858898,S1PR5,
147841,147841,26.85963,SPC24,
25959,25959,27.651474,KANK2,
105372273,105372273,27.651289,DOCK6-AS1,
55908,55908,26.85718,ANGPTL8,
9545,9545,26.859749,RAB3D,
2057,2057,26.859024,EPOR,
57139,57139,27.651411,RGL3,
115950,115950,26.858898,ZNF653,
51295,51295,26.859694,ECSIT,
1264,1264,26.859024,CNN1,
401898,401898,8.91902,ZNF833P,
55552,55552,27.651289,ZNF823,
163059,163059,26.85963,ZNF433,
51398,51398,27.651525,WDR83OS,
29911,29911,26.858898,HOOK2,
10661,10661,27.651474,KLF1,
90480,90480,27.650805,GADD45GIP1,
107985286,107985286,27.64896,NFIX-AS1,
9592,9592,27.651289,IER2,
284454,284454,27.651411,MIR23AHG,
407018,407018,27.651525,MIR27A,
407010,407010,26.858898,MIR23A,
342977,342977,27.651474,NANOS3,
79173,79173,27.650805,BRME1,
79883,79883,27.64896,PODNL1,
342979,342979,27.651289,PALM3,
55723,55723,26.85963,ASF1B,
105372288,105372288,27.651525,LINC01841,
388512,388512,27.650675,CLEC17A,
84658,84658,26.859694,ADGRE3,
30817,30817,26.859024,ADGRE2,
26659,26659,26.85718,OR7A5,
85360,85360,27.651289,SYDE1,
79852,79852,26.85963,EPHX3,
64926,64926,26.85963,RASAL3,
126410,126410,26.85963,CYP4F22,
11283,11283,26.85963,CYP4F8,
4051,4051,26.85963,CYP4F3,
66002,66002,26.859749,CYP4F12,
388514,388514,8.919573,CYP4F24P,
84941,84941,27.651474,HSH2D,
10365,10365,27.64896,KLF2,
105372295,105372295,27.651474,LOC105372295,
284434,284434,27.650805,NWD1,
27151,27151,27.64896,CPAMD8,
83878,83878,27.651525,USHBP1,
110806280,110806280,27.650805,CCDC194,
684,684,26.337366,BST2,
105221694,105221694,27.651474,BISPR,
100130519,100130519,27.64896,TMEM221,
115861,115861,27.64896,NXNL1,
376497,376497,26.859509,SLC27A1,
25796,25796,26.859509,PGLS,
199786,199786,27.64896,NIBAN3,
23025,23025,26.858898,UNC13A,
23149,23149,27.651474,FCHO1,
3718,3718,26.337494,JAK3,
6528,6528,25.947956,SLC5A5,
3594,3594,26.337494,IL12RB1,
23031,23031,27.650675,MAST3,
10437,10437,26.859509,IFI30,
5143,5143,26.337494,PDE4C,
729966,729966,27.650805,CIST1,
80726,80726,27.651289,IQCN,
3727,3727,26.85718,JUND,
105372300,105372300,27.64896,LOC105372300,
51477,51477,26.859749,ISYNA1,
9244,9244,26.859694,CRLF1,
10715,10715,26.859694,CERS1,
2657,2657,26.85963,GDF1,
9454,9454,26.85963,HOMER3,
102724360,102724360,27.651411,HOMER3-AS1,
107985268,,,,True
51291,51291,27.650675,GMIP,
94039,94039,26.859509,ZNF101,
284440,284440,27.651289,LINC00663,
105372308,105372308,27.651525,LOC105372308,
105372319,105372319,27.64896,LOC105372319,
7617,7617,27.651474,ZNF66,
148206,148206,26.85963,ZNF714,
400680,400680,27.651474,LINC00664,
101929007,101929007,27.651474,LOC101929007,
105372323,105372323,27.651289,LOC105372323,
105372326,105372326,27.64896,LOC105372326,
112268249,,,,True
105376917,105376917,27.651525,LOC105376917,
440519,440519,27.651525,ZNF724,
107985285,107985285,27.651525,LOC107985285,
171392,171392,26.859749,ZNF675,
100505851,100505851,27.64896,ZNF276-AS1,
100101266,100101266,8.91902,HAVCR1P1,
107985336,,,,True
148145,148145,27.650675,LINC00906,
100505835,100505835,27.650675,LINC01532,
126248,126248,27.651525,WDR88,
56301,56301,26.859694,SLC7A10,
80054,80054,27.651474,CEBPA-DT,
126374,126374,26.85963,WTIP,
400685,400685,27.651411,LINC01801,
6324,6324,26.337494,SCN1B,
3249,3249,26.859024,HPN,
100128675,100128675,27.650805,HPN-AS1,
163175,163175,26.337978,LGI4,
5348,5348,26.338215,FXYD1,
933,933,26.85718,CD22,
100847070,100847070,27.64896,MIR5196,
93099,93099,27.64896,DMKN,
27033,27033,27.64896,ZBTB32,
126393,126393,27.651289,HSPB6,
4868,4868,26.859509,NPHS1,
333,333,27.651474,APLP1,
79414,79414,27.64896,LRFN3,
644096,644096,26.859694,SDHAF1,
25999,25999,27.651289,CLIP3,
284403,284403,27.651411,WDR62,
826,826,26.85963,CAPNS1,
1346,1346,26.859509,COX7A1,
107985304,107985304,27.651289,LOC107985304,
644189,644189,8.9198475,ACOT4P1,
84911,84911,26.858898,ZNF382,
101927621,101927621,27.651411,ZNF567-DT,
101927720,101927720,27.650675,ZNF793-AS1,
94274,94274,26.85963,PPP1R14A,
6261,6261,26.85718,RYR1,
11184,11184,26.859024,MAP4K1,
105372397,105372397,27.650805,MAP4K1-AS1,
147968,147968,27.651525,CAPN12,
3963,3963,27.650805,LGALS7,
653499,653499,27.650805,LGALS7B,
3960,3960,27.64896,LGALS4,
126432,126432,27.64896,RINL,
115290,115290,27.651289,FBXO17,
390928,390928,27.650805,ACP7,
282617,282617,26.859024,IFNL3,
282616,282616,26.859694,IFNL2,
282618,282618,26.858898,IFNL1,
9535,9535,27.651525,GMFG,
7538,7538,26.337366,ZFP36,
100616163,100616163,27.651289,MIR4530,
109623469,109623469,27.651289,SNORD175,
400696,400696,8.919573,LGALS17A,
2091,2091,26.338165,FBL,
284323,284323,27.651474,ZNF780A,
79935,79935,27.650675,CCNP,
57716,57716,27.651474,PRX,
29950,29950,27.651525,SERTAD1,
8425,8425,26.338215,LTBP4,
80271,80271,25.947956,ITPKC,
8190,8190,27.651474,MIA,
100529262,100529262,27.651474,MIA-RAB4B,
1548,1548,26.859694,CYP2A6,
1549,1549,26.859749,CYP2A7,
22952,22952,8.919615,CYP2G1P,
107985299,,,,True
1556,1556,8.9198475,CYP2B7P,
641649,641649,26.859749,TMEM91,
374907,374907,27.650675,B3GNT8,
100505495,100505495,27.650675,PCAT19,
101927931,101927931,27.64896,LINC01480,
90273,90273,26.85718,CEACAM21,
1089,1089,27.64896,CEACAM4,
1048,1048,27.650805,CEACAM5,
4680,4680,27.650805,CEACAM6,
112268252,112268252,27.64896,LOC112268252,
973,973,26.859509,CD79A,
390937,390937,27.650805,ERFL,
100505585,,,,True
478,478,26.337978,ATP1A3,
2901,2901,26.338097,GRIK5,
5452,5452,26.85963,POU2F2,
100505622,100505622,27.64896,LNROP,
284339,284339,27.64896,TMEM145,
101930071,101930071,27.64896,LOC101930071,
100996307,100996307,27.64896,LIPE-AS1,
3991,3991,26.335646,LIPE,
284340,284340,27.651411,CXCL17,
107985349,,,,True
57126,57126,27.651289,CD177,
126299,126299,27.651289,ZNF428,
105372411,105372411,27.651289,LOC105372411,
199731,199731,27.650805,CADM4,
3783,3783,26.859509,KCNN4,
342908,342908,26.338215,ZNF404,
353355,353355,26.859694,ZNF233,
107985305,107985305,27.650675,CEACAM16-AS1,
56971,56971,27.650805,CEACAM19,
102465879,102465879,27.651474,MIR8085,
4059,4059,27.651474,BCAM,
341,341,26.859694,APOC1,
342,342,8.91983,APOC1P1,
346,346,27.651411,APOC4,
100533990,100533990,27.651525,APOC4-APOC2,
344,344,26.859749,APOC2,
284353,284353,27.650675,NKPD1,
10848,10848,26.859749,PPP1R13L,
2354,2354,26.859024,FOSB,
109729182,109729182,27.650805,DM1-AS,
1760,1760,27.651525,DMPK,
4858,4858,27.651525,NOVA2,
64344,64344,26.859509,HIF3A,
105372426,105372426,27.650675,PPP5C-AS1,
83987,83987,27.651289,CCDC8,
55228,55228,27.651525,PNMA8A,
100506012,100506012,8.919615,PPP5D1P,
57469,57469,27.650805,PNMA8B,
147906,147906,27.650675,DACT3,
100506068,100506068,27.64896,DACT3-AS1,
107987269,107987269,27.64896,LOC107987269,
4861,4861,27.651289,NPAS1,
255783,255783,27.651289,INAFM1,
56917,56917,27.651411,MEIS3,
6543,6543,26.85718,SLC8A2,
84215,84215,27.651474,ZNF541,
30846,30846,26.85963,EHD2,
106144593,106144593,27.651411,NOP53-AS1,
6415,6415,27.651474,SELENOW,
56344,56344,27.650675,CABP5,
22900,22900,26.858898,CARD8,
100505812,100505812,27.650675,CARD8-AS1,
163071,163071,26.85963,ZNF114,
10945,10945,26.859694,KDELR1,
107984140,,,,True
2906,2906,26.85718,GRIN2D,
3770,3770,26.85718,KCNJ14,
9266,9266,26.859749,CYTH2,
6820,6820,26.85963,SULT2B1,
54854,54854,27.651525,SACK1E,
171169,171169,27.651474,SPACA4,
6141,6141,26.337494,RPL18,
653677,653677,8.9198475,FUT2BP,
126147,126147,26.337494,NTN5,
54922,54922,26.85963,RASIP1,
51171,51171,27.651411,HSD17B14,
57664,57664,27.651289,PLEKHA4,
23645,23645,26.85963,PPP1R15A,
94027,94027,26.85718,CGB7,
4909,4909,26.337494,NTF4,
951,951,27.64896,CD37,
8463,8463,26.337494,TEAD2,
57030,57030,25.947956,SLC17A7,
199800,199800,27.651289,ADM5,
80199,80199,26.859509,FUZ,
105372435,105372435,27.651474,LOC105372435,
259307,259307,26.338165,IL4I1,
256236,256236,8.91983,NAPSB,
6689,6689,27.651525,SPIB,
4606,4606,26.85718,MYBPC2,
94030,94030,26.858898,LRRC4B,
84258,84258,27.650675,SYT3,
342918,342918,27.650675,C19orf81,
3816,3816,26.859749,KLK1,
354,354,26.858898,KLK3,
3817,3817,26.85718,KLK2,
9622,9622,27.651525,KLK4,
25818,25818,26.338097,KLK5,
5653,5653,27.651525,KLK6,
105372442,105372442,27.64896,LOC105372442,
11202,11202,26.859749,KLK8,
284366,284366,26.335646,KLK9,
5655,5655,27.651289,KLK10,
11012,11012,26.337494,KLK11,
43849,43849,27.64896,KLK12,
26085,26085,26.338165,KLK13,
43847,43847,26.335646,KLK14,
90353,90353,26.337494,CTU1,
27036,27036,26.859694,SIGLEC7,
284367,284367,8.664202,SIGLEC17P,
2109,2109,26.337978,ETFB,
4818,4818,27.64896,NKG7,
105372446,105372446,27.64896,LIM2-AS1,
89790,89790,27.64896,SIGLEC10,
100129083,100129083,27.64896,SIGLEC10-AS1,
27181,27181,27.651411,SIGLEC8,
89858,89858,27.651411,SIGLEC12,
946,946,26.85963,SIGLEC6,
8778,8778,27.651289,SIGLEC5,
100049587,100049587,27.651289,SIGLEC14,
147650,147650,27.650675,SPACA6,
3036,3036,26.859509,HAS1,
2357,2357,26.859694,FPR1,
2358,2358,26.858898,FPR2,
2359,2359,26.859749,FPR3,
101669766,101669766,27.650805,ZNF350-AS1,
112268244,112268244,27.651525,LOC112268244,
147658,147658,26.858898,ZNF534,
81856,81856,26.337494,ZNF611,
7576,7576,26.859749,ZNF28,
100271846,100271846,27.650805,ERVV-2,
170958,170958,26.859749,ZNF525,
91663,91663,27.651525,MYADM,
5582,5582,26.859694,PRKCG,
59285,59285,26.859694,CACNG6,
112268246,,,,True
23547,23547,26.859024,LILRA4,
3903,3903,27.64896,LAIR1,
57348,57348,27.64896,TTYH1,
94059,94059,27.650675,LENG9,
148170,148170,27.651411,CDC42EP5,
3904,3904,27.651411,LAIR2,
90011,90011,8.91981,KIR3DX1,
11027,11027,26.859509,LILRA2,
10859,10859,26.859509,LILRB1,
11006,11006,26.859509,LILRB4,
79166,79166,8.919573,LILRP2,
3804,3804,26.859749,KIR2DL3,
3802,3802,26.85718,KIR2DL1,
3805,3805,26.337494,KIR2DL4,
3811,3811,26.859694,KIR3DL1,
3809,3809,8.664417,KIR2DS4,
3812,3812,26.859749,KIR3DL2,
2204,2204,26.859509,FCAR,
9437,9437,26.859509,NCR1,
7138,7138,26.859509,TNNT1,
7137,7137,26.859509,TNNI3,
5794,5794,26.859694,PTPRH,
125965,125965,26.859694,COX6B2,
147744,147744,27.650805,TMEM190,
57106,57106,27.64896,NAT14,
646643,646643,27.64896,SBK2,
163033,163033,27.651525,ZNF579,
147807,147807,26.338215,ZNF524,
147808,147808,26.337494,ZNF784,
147945,147945,26.859024,NLRP4,
126205,126205,27.650805,NLRP8,
112268241,112268241,27.650675,ZNF470-DT,
23619,23619,27.650675,ZIM2,
125919,125919,26.859694,ZNF543,
57343,57343,26.859694,ZNF304,
162972,162972,26.859694,ZNF550,
284307,284307,26.859749,ZIK1,
7710,7710,26.859509,ZNF154,
79891,79891,26.85718,ZNF671,
284309,284309,27.64896,ZNF776,
79818,79818,26.337366,ZNF552,
84914,84914,26.859749,ZNF587,
147687,147687,26.85963,ZNF417,
147685,147685,27.651289,C19orf18,
105372479,105372479,27.651411,LOC105372479,
105372484,105372484,27.650675,LOC105372484,
646862,646862,27.651411,RNF225,
112268251,112268251,27.651411,LOC112268251,
400830,400830,26.858898,DEFB132,
140680,140680,27.650675,C20orf96,
80023,80023,27.651474,NRSN2,
83541,83541,27.651525,FAM110A,
51378,51378,26.338215,ANGPT4,
343637,343637,26.338215,RSPO4,
55321,55321,27.651525,TMEM74B,
27111,27111,27.651525,SDCBP2,
284759,284759,27.651525,SIRPB2,
105372499,105372499,27.64896,LOC105372499,
128646,128646,27.64896,SIRPD,
107985409,107985409,27.64896,LOC107985409,
10326,10326,26.85718,SIRPB1,
55423,55423,26.85718,SIRPG,
101929010,101929010,27.64896,SIRPG-AS1,
107984104,,,,True
107984088,,,,True
102724545,102724545,27.651289,LOC102724545,
388780,388780,27.650805,LINC03086,
692213,692213,27.650805,SNORD110,
57593,57593,27.650805,EBF4,
56265,56265,26.859694,CPXM1,
64949,64949,27.650805,MRPS26,
9762,9762,27.650805,LZTS3,
107985414,107985414,27.650805,LOC107985414,
83959,83959,26.338165,SLC4A11,
80332,80332,27.650805,ADAM33,
116835,116835,27.651474,HSPA12B,
25876,25876,27.651474,SPEF1,
1059,1059,27.651474,CENPB,
54498,54498,26.859694,SMOX,
146,146,26.859024,ADRA1D,
5621,5621,26.337494,PRNP,
105372511,105372511,27.651289,LOC105372511,
9770,9770,27.651289,RASSF2,
105372513,,,,True
55612,55612,27.650675,FERMT1,
105372522,105372522,27.651411,LOC105372522,
57144,57144,26.337978,PAK5,
101929395,101929395,27.651289,LINC01752,
140862,140862,27.651411,ISM1,
105372539,,,,True
80343,80343,27.651289,SEL1L2,
23767,23767,26.859509,FLRT3,
613266,613266,27.650675,LOC613266,
5126,5126,26.858898,PCSK2,
631,631,26.858898,BFSP1,
11034,11034,26.859509,DSTN,
58495,58495,26.85718,OVOL2,
388789,388789,26.85963,SMIM26,
29075,29075,27.64896,LINC00652,
105372553,,,,True
51340,51340,26.85718,CRNKL1,
3642,3642,27.64896,INSM1,
101929608,101929608,27.651411,LINC01726,
63908,63908,27.651411,NAPB,
128817,128817,27.651525,CSTL1,
140880,140880,27.651525,CST11,
128822,128822,27.651411,CST9,
1471,1471,26.859024,CST3,
1472,1472,27.650805,CST4,
1469,1469,27.64896,CST1,
79953,79953,26.85963,SYNDIG1,
107985402,107985402,27.651411,LOC107985402,
8530,8530,27.651411,CST7,
9837,9837,26.85718,GINS1,
728882,728882,27.651474,FAM182B,
284800,284800,27.651289,FAM182A,
102723316,102723316,8.91983,FRG1DP,
102723390,102723390,8.91983,FRG1EP,
400841,400841,27.651525,LINC01597,
107985433,107985433,27.650805,LOC107985433,
284802,284802,8.919771,FRG1BP,
140678,140678,8.919573,MLLT10P1,
102723552,102723552,8.91902,ANKRD20A21P,
28954,28954,27.64896,REM1,
3397,3397,26.858898,ID1,
84701,84701,26.859749,COX4I2,
105372589,105372589,27.651289,BCL2L1-AS1,
22974,22974,26.859509,TPX2,
85366,85366,27.651289,MYLK2,
128853,128853,27.650805,DUSP15,
140706,140706,26.337494,CCM2L,
107985403,,,,True
100302183,100302183,27.651474,MIR1825,
101929698,101929698,27.650675,LOC101929698,
105372592,105372592,27.651411,LOC105372592,
284805,284805,27.651411,C20orf203,
22919,22919,26.85963,MAPRE1,
80341,80341,27.651411,BPIFB2,
92747,92747,27.651525,BPIFB1,
6640,6640,26.859749,SNTA1,
1869,1869,26.338215,E2F1,
101926888,101926888,27.651474,RALY-AS1,
107985381,,,,True
83737,83737,26.859509,ITCH,
10544,10544,26.859694,PROCR,
10893,10893,26.337366,MMP24,
554250,554250,27.651289,GDF5-AS1,
8200,8200,26.335646,GDF5,
11190,11190,26.85718,CEP250,
102725201,102725201,27.64896,CEP250-AS1,
80307,80307,8.919615,FER1L4,
6676,6676,27.651474,SPAG4,
101926987,101926987,27.651474,DLGAP4-AS1,
10398,10398,26.858898,MYL9,
107985397,,,,True
84174,84174,26.859509,SLA2,
140711,140711,27.650805,TLDC2,
5933,5933,26.859749,RBL1,
140699,140699,27.651411,MROH8,
2691,2691,26.859749,GHRH,
9675,9675,27.651525,TTI1,
58490,58490,26.859749,RPRD1B,
85449,85449,27.651525,KIAA1755,
671,671,27.651525,BPI,
3929,3929,26.85718,LBP,
26776,26776,27.651474,SNORA71B,
57148,57148,27.651474,RALGAPB,
343578,343578,27.650805,ARHGAP40,
26051,26051,27.64896,PPP1R16B,
81610,81610,27.650675,SACK1D,
105372617,105372617,27.650805,LOC105372617,
105372618,105372618,27.651289,LOC105372618,
102724968,102724968,27.651289,LOC102724968,
107985435,107985435,27.64896,LOC107985435,
101927117,101927117,27.651289,PLCG1-AS1,
90187,90187,26.859024,EMILIN3,
84181,84181,27.650805,CHD6,
101927182,101927182,27.650675,LOC101927182,
11122,11122,27.651474,PTPRT,
101927159,101927159,27.64896,LOC101927159,
10110,10110,26.85718,SGK2,
4605,4605,26.858898,MYBL2,
149699,149699,27.651289,GTSF1L,
101927200,101927200,27.651289,LOC101927200,
107985441,,,,True
84969,84969,27.651474,TOX2,
57158,57158,27.650805,JPH2,
100,100,26.859694,ADA,
106144538,106144538,27.651474,KCNK15-AS1,
8839,8839,26.859694,CCN5,
140730,140730,27.651474,RIMS4,
6789,6789,26.338165,STK4,
149708,149708,27.651411,WFDC5,
5266,5266,27.651525,PI3,
6590,6590,27.651411,SLPI,
8785,8785,26.337366,MATN4,
10406,10406,26.337366,WFDC2,
11065,11065,26.858898,UBE2C,
7125,7125,26.85963,TNNC2,
90203,90203,27.651525,SNX21,
5360,5360,26.859749,PLTP,
4318,4318,26.85963,MMP9,
109729184,109729184,27.64896,SLC12A5-AS1,
